client_id,process_step,Variation_x,success,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y
4585362,confirm,Control,1,15.0,189.0,70.5,M,3.0,87056.64,6.0,9.0,Control
4585909,confirm,Control,1,4.0,59.0,25.0,U,2.0,51476.22,1.0,4.0,Control
4586360,confirm,Test,1,13.0,166.0,41.5,M,2.0,32679.06,3.0,6.0,Test
4586815,confirm,Control,1,6.0,72.0,58.5,U,2.0,60892.13,6.0,9.0,Control
4587107,confirm,Control,1,4.0,56.0,25.0,U,2.0,34683.57,6.0,9.0,Control
4587564,confirm,Test,1,7.0,86.0,62.0,U,2.0,445366.82,6.0,9.0,Test
4588065,confirm,Test,1,6.0,74.0,39.5,U,2.0,30678.49,6.0,9.0,Test
4589107,confirm,Test,1,22.0,265.0,51.5,U,2.0,147058.93,2.0,5.0,Test
4589193,confirm,Control,1,7.0,88.0,53.0,U,2.0,58489.18,6.0,9.0,Control
4589317,confirm,Test,1,6.0,76.0,29.0,U,3.0,66681.44,6.0,9.0,Test
4589823,confirm,Control,1,4.0,55.0,24.5,M,2.0,30140.83,0.0,3.0,Control
4590122,confirm,Control,1,8.0,96.0,82.5,U,2.0,314989.02,5.0,8.0,Control
4590197,confirm,Test,1,16.0,193.0,77.5,M,2.0,298763.8,6.0,9.0,Test
4590302,confirm,Test,1,7.0,84.0,39.5,U,2.0,36558.39,1.0,4.0,Test
4590365,confirm,Test,1,5.0,66.0,48.0,U,2.0,83034.70999999999,3.0,6.0,Test
4590615,confirm,Test,1,6.0,83.0,28.5,U,2.0,45108.76,0.0,3.0,Test
4590672,confirm,Control,1,6.0,74.0,33.5,U,4.0,39783.03,6.0,9.0,Control
4590720,confirm,Control,1,12.0,151.0,53.5,F,2.0,96585.77,1.0,4.0,Control
4590842,confirm,Control,1,12.0,144.0,30.5,M,2.0,30429.8,6.0,9.0,Control
4591997,confirm,Test,1,9.0,112.0,35.0,F,2.0,50850.62,0.0,3.0,Test
4592177,confirm,Control,1,5.0,71.0,50.5,U,2.0,27278.8,1.0,4.0,Control
4592206,confirm,Control,1,24.0,290.0,59.5,F,2.0,136404.37,2.0,5.0,Control
4592404,confirm,Control,1,12.0,152.0,53.5,M,2.0,30702.1,2.0,5.0,Control
4592870,confirm,Control,1,23.0,286.0,60.0,M,3.0,37340.75,2.0,5.0,Control
4593085,confirm,Test,1,15.0,180.0,49.5,M,2.0,87788.76999999999,2.0,5.0,Test
4593779,confirm,Test,1,6.0,83.0,51.5,U,2.0,477809.83,4.0,7.0,Test
4593890,confirm,Test,1,8.0,107.0,53.5,M,2.0,86756.0,1.0,4.0,Test
4594586,confirm,Test,1,22.0,269.0,53.5,M,2.0,157381.40999999997,3.0,6.0,Test
4596170,confirm,Test,1,15.0,188.0,21.5,M,2.0,47249.52,4.0,7.0,Test
4597304,confirm,Control,1,5.0,65.0,70.0,U,2.0,63584.97,0.0,3.0,Control
4597538,confirm,Test,1,13.0,166.0,24.5,M,2.0,44002.46,6.0,9.0,Test
4597626,confirm,Control,1,9.0,118.0,27.5,U,2.0,50952.57,1.0,4.0,Control
4597628,confirm,Control,1,22.0,264.0,61.5,M,3.0,2387411.46,6.0,9.0,Control
4597881,confirm,Test,1,9.0,109.0,33.5,M,2.0,38231.79,5.0,8.0,Test
4598217,confirm,Control,1,5.0,65.0,51.0,U,2.0,46595.16,3.0,6.0,Control
4598246,confirm,Control,1,8.0,107.0,47.0,M,2.0,370771.19,4.0,7.0,Control
4598303,confirm,Test,1,33.0,397.0,81.5,M,2.0,866417.39,6.0,9.0,Test
4598396,confirm,Control,1,4.0,57.0,33.0,U,3.0,76214.51,6.0,9.0,Control
4598472,confirm,Test,1,14.0,168.0,63.5,F,3.0,111250.84,5.0,8.0,Test
4599161,confirm,Control,1,28.0,346.0,57.5,F,3.0,67677.23999999999,2.0,5.0,Control
4599448,confirm,Control,1,15.0,182.0,41.5,U,2.0,45373.39,0.0,3.0,Control
4599587,confirm,Test,1,6.0,81.0,63.0,U,2.0,64303.99,6.0,9.0,Test
4600084,confirm,Test,1,12.0,152.0,36.5,F,2.0,80993.83,4.0,7.0,Test
4600195,confirm,Test,1,16.0,192.0,68.0,F,2.0,56138.41,1.0,4.0,Test
4600257,confirm,Test,1,4.0,57.0,56.5,U,2.0,460384.44,5.0,8.0,Test
4600322,confirm,Control,1,11.0,142.0,58.5,F,2.0,84534.1,0.0,3.0,Control
4600680,confirm,Test,1,6.0,78.0,30.5,U,2.0,39401.25,6.0,9.0,Test
4600907,confirm,Control,1,11.0,137.0,63.5,F,2.0,34031.91,2.0,5.0,Control
4601112,confirm,Control,1,15.0,183.0,65.0,M,4.0,1771680.65,4.0,7.0,Control
4601207,confirm,Test,1,13.0,167.0,48.0,M,2.0,446944.25,6.0,9.0,Test
4601310,confirm,Test,1,13.0,156.0,57.5,M,3.0,251907.12,6.0,9.0,Test
4601637,confirm,Test,1,6.0,73.0,29.0,U,2.0,67202.44,2.0,5.0,Test
4601698,confirm,Test,1,17.0,205.0,58.0,M,2.0,226232.49,2.0,5.0,Test
4602203,confirm,Test,1,7.0,92.0,20.5,U,2.0,31576.53,6.0,9.0,Test
4602276,confirm,Control,1,5.0,60.0,38.5,U,2.0,33763.86,1.0,4.0,Control
4602770,confirm,Control,1,20.0,250.0,56.5,F,2.0,36717.5,6.0,9.0,Control
4602948,confirm,Test,1,14.0,174.0,42.5,M,2.0,77044.54999999999,0.0,3.0,Test
4603360,confirm,Test,1,15.0,190.0,49.5,M,2.0,33159.34,5.0,8.0,Test
4604034,confirm,Test,1,17.0,204.0,44.5,F,2.0,100539.11,5.0,8.0,Test
4604126,confirm,Test,1,6.0,83.0,27.0,U,2.0,25587.03,0.0,3.0,Test
4604208,confirm,Control,1,11.0,138.0,29.5,M,4.0,92171.34,5.0,8.0,Control
4604287,confirm,Control,1,8.0,96.0,36.5,U,2.0,64503.75,0.0,3.0,Control
4604290,confirm,Control,1,18.0,224.0,62.5,F,2.0,72666.19,4.0,7.0,Control
4604763,confirm,Test,1,10.0,130.0,37.5,F,3.0,101468.0,6.0,9.0,Test
4605001,confirm,Test,1,27.0,330.0,60.5,M,2.0,33559.31,0.0,3.0,Test
4605468,confirm,Control,1,12.0,145.0,34.5,F,2.0,24822.25,2.0,5.0,Control
4605489,confirm,Test,1,16.0,198.0,72.5,F,2.0,153374.07,2.0,5.0,Test
4606865,confirm,Test,1,5.0,66.0,21.5,U,3.0,53237.4,6.0,9.0,Test
4607987,confirm,Control,1,11.0,143.0,24.5,U,2.0,32572.06,5.0,8.0,Control
4608096,confirm,Control,1,7.0,95.0,31.5,U,2.0,68552.43,3.0,6.0,Control
4608190,confirm,Control,1,6.0,76.0,56.5,U,2.0,71891.51,3.0,6.0,Control
4608421,confirm,Test,1,5.0,66.0,29.5,U,2.0,157109.99,6.0,9.0,Test
4608432,confirm,Control,1,17.0,213.0,62.0,F,2.0,173760.27999999997,6.0,9.0,Control
4608580,confirm,Control,1,12.0,155.0,52.5,M,2.0,89402.97,6.0,9.0,Control
4609085,confirm,Test,1,5.0,69.0,45.5,U,2.0,46218.66,2.0,5.0,Test
4609139,confirm,Control,1,31.0,381.0,68.5,M,3.0,322103.41,5.0,8.0,Control
4609253,confirm,Test,1,10.0,130.0,28.0,F,2.0,43097.48,0.0,3.0,Test
4609295,confirm,Test,1,21.0,254.0,32.0,F,3.0,32210.48,2.0,5.0,Test
4610520,confirm,Control,1,18.0,217.0,63.0,M,3.0,288993.63,2.0,5.0,Control
4611094,confirm,Control,1,12.0,151.0,37.0,F,3.0,72131.54999999999,6.0,9.0,Control
4611974,confirm,Test,1,11.0,143.0,38.5,M,2.0,163335.37,5.0,8.0,Test
4612340,confirm,Control,1,7.0,94.0,41.5,M,2.0,28638.64,2.0,5.0,Control
4612805,confirm,Test,1,8.0,106.0,52.5,M,2.0,66642.86,2.0,5.0,Test
4612856,confirm,Test,1,5.0,69.0,25.5,U,2.0,57385.16,3.0,6.0,Test
4613101,confirm,Test,1,4.0,55.0,23.5,F,2.0,28124.41,2.0,6.0,Test
4613465,confirm,Control,1,23.0,279.0,71.0,U,2.0,57598.61,6.0,9.0,Control
4613757,confirm,Test,1,5.0,70.0,36.5,U,2.0,37950.99,5.0,8.0,Test
4614059,confirm,Control,1,7.0,85.0,61.5,M,2.0,137862.81,5.0,8.0,Control
4614469,confirm,Test,1,6.0,74.0,29.5,U,2.0,1109920.51,1.0,4.0,Test
4615484,confirm,Test,1,5.0,66.0,25.5,U,2.0,43912.7,1.0,4.0,Test
4615840,confirm,Control,1,10.0,121.0,27.5,F,3.0,85651.92,6.0,9.0,Control
4616062,confirm,Test,1,14.0,172.0,19.5,F,3.0,28850.48,2.0,5.0,Test
4616340,confirm,Test,1,10.0,123.0,62.5,F,3.0,319030.17,6.0,9.0,Test
4616722,confirm,Test,1,7.0,84.0,38.5,U,3.0,134183.93,1.0,4.0,Test
4617245,confirm,Control,1,16.0,195.0,48.5,M,2.0,70371.33,0.0,3.0,Control
4617343,confirm,Control,1,12.0,155.0,29.5,F,2.0,33388.94,1.0,4.0,Control
4618075,confirm,Test,1,21.0,262.0,60.5,U,3.0,440792.64,3.0,6.0,Test
4618842,confirm,Control,1,6.0,73.0,37.5,U,2.0,56484.65,3.0,6.0,Control
4619869,confirm,Test,1,24.0,296.0,54.5,M,3.0,1340271.13,1.0,4.0,Test
4620546,confirm,Test,1,7.0,85.0,58.5,U,2.0,72627.63,0.0,3.0,Test
4620698,confirm,Test,1,23.0,277.0,39.5,M,2.0,48831.98,1.0,4.0,Test
4621025,confirm,Test,1,11.0,143.0,50.5,M,2.0,625603.42,6.0,9.0,Test
4621128,confirm,Control,1,6.0,74.0,50.5,F,2.0,67142.08,5.0,8.0,Control
4621231,confirm,Control,1,4.0,53.0,25.5,U,3.0,37647.09,0.0,3.0,Control
4622079,confirm,Test,1,17.0,204.0,31.5,F,3.0,24907.07,2.0,5.0,Test
4622256,confirm,Control,1,4.0,57.0,50.0,U,2.0,71636.98,0.0,3.0,Control
4622355,confirm,Test,1,5.0,67.0,21.5,U,2.0,35758.03,2.0,5.0,Test
4622774,confirm,Control,1,4.0,48.0,51.5,F,4.0,428119.79,3.0,6.0,Control
4622977,confirm,Test,1,5.0,68.0,60.5,F,2.0,193175.59000000003,3.0,6.0,Test
4622994,confirm,Control,1,24.0,288.0,47.0,F,2.0,51774.97,2.0,5.0,Control
4623083,confirm,Test,1,14.0,172.0,37.0,M,2.0,60329.31,0.0,3.0,Test
4623367,confirm,Control,1,12.0,154.0,64.0,M,3.0,915452.05,6.0,9.0,Control
4623785,confirm,Test,1,14.0,168.0,44.5,M,2.0,28227.96,6.0,9.0,Test
4625121,confirm,Control,1,13.0,162.0,38.5,F,3.0,137484.44,6.0,9.0,Control
4625653,confirm,Control,1,9.0,119.0,59.5,M,3.0,212110.29,6.0,9.0,Control
4625714,confirm,Control,1,7.0,86.0,30.5,U,2.0,33842.91,1.0,5.0,Control
4626329,confirm,Test,1,14.0,169.0,41.5,F,3.0,56647.05,4.0,7.0,Test
4626515,confirm,Test,1,19.0,232.0,64.5,F,2.0,32352.05,3.0,6.0,Test
4626790,confirm,Control,1,13.0,156.0,53.5,M,2.0,27059.95,4.0,7.0,Control
4627033,confirm,Control,1,5.0,60.0,51.5,U,2.0,56903.22,1.0,4.0,Control
4627062,confirm,Test,1,15.0,184.0,37.5,M,2.0,35403.63,4.0,7.0,Test
4627514,confirm,Test,1,22.0,270.0,45.5,M,2.0,87146.47,0.0,4.0,Test
4627868,confirm,Control,1,7.0,95.0,40.5,U,3.0,55055.44,0.0,3.0,Control
4627911,confirm,Control,1,4.0,58.0,63.0,U,3.0,126977.64,6.0,9.0,Control
4627932,confirm,Control,1,34.0,410.0,64.0,U,5.0,479110.73,5.0,8.0,Control
4628731,confirm,Control,1,10.0,129.0,42.5,M,2.0,39498.58,3.0,6.0,Control
4628890,confirm,Control,1,5.0,71.0,40.5,U,2.0,38081.64,1.0,4.0,Control
4628926,confirm,Control,1,22.0,272.0,63.0,M,4.0,329260.8,6.0,9.0,Control
4629178,confirm,Control,1,8.0,106.0,27.5,F,2.0,61420.44,2.0,5.0,Control
4629372,confirm,Test,1,6.0,74.0,23.5,U,2.0,49061.78999999999,1.0,4.0,Test
4629381,confirm,Control,1,15.0,190.0,47.0,M,2.0,368340.56,2.0,5.0,Control
4629942,confirm,Control,1,16.0,199.0,53.5,M,2.0,26793.92,3.0,6.0,Control
4630285,confirm,Control,1,17.0,215.0,66.5,F,2.0,128892.29,6.0,9.0,Control
4630332,confirm,Control,1,3.0,38.0,55.5,U,2.0,28654.67,5.0,8.0,Control
4630395,confirm,Control,1,4.0,58.0,48.5,U,2.0,37865.59,0.0,3.0,Control
4630439,confirm,Test,1,9.0,118.0,28.0,M,2.0,33818.02,4.0,7.0,Test
4630710,confirm,Control,1,11.0,139.0,25.0,F,3.0,77822.01999999999,3.0,6.0,Control
4630890,confirm,Test,1,6.0,72.0,39.5,U,2.0,51609.08,3.0,6.0,Test
4630942,confirm,Test,1,5.0,65.0,77.5,U,2.0,52412.85,2.0,5.0,Test
4630949,confirm,Test,1,13.0,167.0,64.0,M,2.0,147163.57,0.0,3.0,Test
4630971,confirm,Test,1,17.0,210.0,46.5,M,2.0,114591.12,3.0,6.0,Test
4631341,confirm,Test,1,14.0,175.0,46.5,M,2.0,130928.18,0.0,3.0,Test
4631704,confirm,Test,1,5.0,60.0,51.5,M,2.0,135425.44,6.0,9.0,Test
4631740,confirm,Test,1,7.0,84.0,74.5,U,3.0,249519.68,6.0,9.0,Test
4631763,confirm,Test,1,6.0,83.0,33.0,U,2.0,43136.86,3.0,6.0,Test
4631808,confirm,Test,1,13.0,163.0,45.5,F,2.0,24617.26,3.0,6.0,Test
4631825,confirm,Control,1,16.0,194.0,46.5,M,2.0,42604.3,6.0,9.0,Control
4631863,confirm,Test,1,9.0,108.0,22.0,M,3.0,40352.26,3.0,6.0,Test
4631957,confirm,Test,1,11.0,136.0,44.0,M,3.0,670850.3400000001,2.0,5.0,Test
4632248,confirm,Test,1,11.0,143.0,45.5,M,2.0,62142.24,1.0,4.0,Test
4632537,confirm,Control,1,8.0,106.0,34.5,F,2.0,47451.34,2.0,5.0,Control
4632590,confirm,Test,1,12.0,149.0,66.5,M,3.0,137982.4,5.0,8.0,Test
4632690,confirm,Control,1,27.0,329.0,79.5,M,3.0,584829.25,5.0,8.0,Control
4632746,confirm,Test,1,27.0,328.0,62.5,F,2.0,592485.15,6.0,9.0,Test
4632974,confirm,Test,1,8.0,106.0,38.5,U,2.0,67239.9,3.0,6.0,Test
4633166,confirm,Control,1,12.0,148.0,60.0,F,2.0,509847.1,6.0,9.0,Control
4633561,confirm,Control,1,6.0,72.0,28.5,U,2.0,60804.05,6.0,9.0,Control
4633937,confirm,Control,1,22.0,265.0,58.5,M,3.0,891822.56,6.0,9.0,Control
4633944,confirm,Test,1,13.0,166.0,63.5,M,3.0,301327.37,5.0,8.0,Test
4634003,confirm,Test,1,5.0,70.0,22.5,F,2.0,25710.57,0.0,3.0,Test
4635161,confirm,Control,1,6.0,80.0,28.0,U,2.0,32496.97,1.0,4.0,Control
4635200,confirm,Control,1,6.0,82.0,28.5,M,2.0,85184.76,6.0,9.0,Control
4636037,confirm,Test,1,15.0,182.0,69.0,U,2.0,66123.34,5.0,8.0,Test
4636585,confirm,Test,1,6.0,81.0,53.5,U,2.0,49221.35,2.0,5.0,Test
4636910,confirm,Control,1,12.0,155.0,33.5,F,3.0,384056.82,6.0,9.0,Control
4637023,confirm,Control,1,12.0,151.0,66.5,M,2.0,62168.92,4.0,7.0,Control
4637373,confirm,Test,1,15.0,189.0,51.0,M,2.0,113530.41,6.0,9.0,Test
4637790,confirm,Test,1,17.0,209.0,50.0,F,2.0,125865.68,4.0,7.0,Test
4638142,confirm,Control,1,16.0,194.0,51.5,F,2.0,98654.5,2.0,5.0,Control
4638437,confirm,Test,1,14.0,175.0,50.5,M,2.0,45636.63,0.0,3.0,Test
4638445,confirm,Control,1,10.0,125.0,32.5,M,2.0,97853.09,3.0,6.0,Control
4638554,confirm,Test,1,5.0,62.0,33.5,U,2.0,26823.35,0.0,3.0,Test
4639557,confirm,Test,1,6.0,73.0,57.5,U,2.0,62112.46,2.0,5.0,Test
4639609,confirm,Control,1,5.0,71.0,26.5,U,3.0,151606.34,6.0,9.0,Control
4639816,confirm,Test,1,9.0,115.0,31.0,F,2.0,31142.95,1.0,4.0,Test
4639855,confirm,Test,1,14.0,172.0,31.0,M,3.0,91474.02,5.0,8.0,Test
4640118,confirm,Control,1,19.0,238.0,65.5,M,2.0,43054.03,6.0,9.0,Control
4640877,confirm,Test,1,5.0,71.0,64.5,F,2.0,25258.53,5.0,8.0,Test
4641060,confirm,Test,1,33.0,403.0,58.5,F,2.0,40487.12,1.0,4.0,Test
4641084,confirm,Control,1,16.0,194.0,49.5,F,2.0,170655.31,0.0,3.0,Control
4641800,confirm,Test,1,21.0,259.0,22.0,M,2.0,64684.21,6.0,9.0,Test
4641906,confirm,Control,1,5.0,65.0,47.0,U,3.0,172980.71999999997,4.0,7.0,Control
4642256,confirm,Test,1,18.0,224.0,42.5,M,3.0,34655.63,0.0,3.0,Test
4642975,confirm,Test,1,22.0,265.0,53.5,F,2.0,978145.45,5.0,8.0,Test
4643285,confirm,Test,1,6.0,79.0,38.5,U,4.0,83108.26,6.0,9.0,Test
4643327,confirm,Test,1,6.0,76.0,59.5,U,2.0,90634.01,0.0,3.0,Test
4643495,confirm,Control,1,6.0,80.0,39.0,U,2.0,246169.68,2.0,5.0,Control
4643715,confirm,Test,1,14.0,176.0,44.0,F,3.0,77776.57,4.0,7.0,Test
4643957,confirm,Control,1,15.0,189.0,35.0,F,2.0,44891.38,6.0,9.0,Control
4644036,confirm,Test,1,19.0,238.0,52.5,F,2.0,130801.76,6.0,9.0,Test
4644757,confirm,Test,1,5.0,70.0,50.5,U,2.0,53310.01,2.0,5.0,Test
4644874,confirm,Test,1,27.0,330.0,70.0,M,2.0,474078.11,6.0,9.0,Test
4645328,confirm,Control,1,6.0,77.0,33.5,U,3.0,58571.81,4.0,7.0,Control
4645530,confirm,Test,1,17.0,211.0,38.5,F,2.0,61538.69,1.0,4.0,Test
4645579,confirm,Test,1,22.0,265.0,29.5,F,2.0,40812.8,3.0,6.0,Test
4645740,confirm,Control,1,9.0,111.0,54.0,F,2.0,23878.61,1.0,4.0,Control
4646433,confirm,Control,1,12.0,155.0,54.5,M,2.0,121764.24,2.0,5.0,Control
4646520,confirm,Test,1,5.0,70.0,56.0,U,2.0,58981.51,4.0,7.0,Test
4646536,confirm,Control,1,13.0,159.0,30.5,F,2.0,147230.53999999998,6.0,9.0,Control
4646647,confirm,Control,1,12.0,145.0,51.5,M,2.0,96246.79,5.0,8.0,Control
4647155,confirm,Control,1,7.0,87.0,32.5,U,3.0,70194.37,5.0,8.0,Control
4647168,confirm,Test,1,25.0,306.0,65.5,F,3.0,112712.45,4.0,8.0,Test
4647478,confirm,Control,1,23.0,285.0,75.5,U,2.0,494775.64,0.0,4.0,Control
4647577,confirm,Test,1,6.0,78.0,38.0,U,2.0,34101.58,1.0,4.0,Test
4647580,confirm,Control,1,4.0,59.0,69.0,M,2.0,1739181.14,6.0,9.0,Control
4647786,confirm,Test,1,11.0,142.0,29.5,F,3.0,50662.24,1.0,4.0,Test
4648093,confirm,Control,1,5.0,63.0,30.5,U,3.0,75444.85,6.0,9.0,Control
4649308,confirm,Control,1,7.0,93.0,57.5,F,3.0,262217.76,6.0,9.0,Control
4649758,confirm,Test,1,21.0,255.0,43.5,F,2.0,41646.16,0.0,3.0,Test
4650313,confirm,Test,1,6.0,75.0,54.5,F,2.0,170681.33000000002,1.0,4.0,Test
4650330,confirm,Test,1,6.0,77.0,52.5,U,2.0,45704.33,3.0,6.0,Test
4650836,confirm,Test,1,21.0,254.0,39.0,M,3.0,756620.77,4.0,7.0,Test
4650898,confirm,Control,1,4.0,49.0,28.0,U,2.0,45628.63,6.0,9.0,Control
4652102,confirm,Test,1,8.0,105.0,28.5,U,3.0,44955.92,6.0,9.0,Test
4652388,confirm,Control,1,6.0,83.0,61.5,U,2.0,60661.37,0.0,3.0,Control
4652522,confirm,Test,1,13.0,157.0,59.5,M,2.0,29340.64,1.0,4.0,Test
4652540,confirm,Test,1,6.0,72.0,52.5,U,2.0,81063.37,2.0,5.0,Test
4652641,confirm,Control,1,15.0,191.0,42.0,F,2.0,59506.52,6.0,9.0,Control
4653071,confirm,Test,1,5.0,66.0,43.5,U,2.0,41458.77,3.0,6.0,Test
4653174,confirm,Control,1,22.0,265.0,67.5,M,3.0,44894.81,3.0,6.0,Control
4653377,confirm,Control,1,16.0,203.0,46.5,F,2.0,103230.05,2.0,5.0,Control
4653780,confirm,Test,1,14.0,174.0,67.5,F,2.0,23810.52,1.0,4.0,Test
4653790,confirm,Test,1,10.0,129.0,41.0,M,2.0,26171.1,2.0,5.0,Test
4653962,confirm,Test,1,17.0,214.0,53.5,M,2.0,101717.61,0.0,3.0,Test
4654510,confirm,Test,1,8.0,105.0,22.5,M,2.0,77181.95999999999,6.0,9.0,Test
4655007,confirm,Test,1,17.0,207.0,42.5,M,2.0,140547.86,0.0,3.0,Test
4655561,confirm,Control,1,7.0,90.0,40.5,M,2.0,102900.81,1.0,4.0,Control
4655731,confirm,Test,1,29.0,353.0,71.5,F,3.0,2733404.15,6.0,9.0,Test
4655823,confirm,Control,1,5.0,67.0,67.5,M,2.0,53726.39,3.0,6.0,Control
4656328,confirm,Control,1,8.0,97.0,36.5,U,3.0,40906.96,6.0,9.0,Control
4656524,confirm,Test,1,15.0,188.0,34.5,F,2.0,35262.31,2.0,5.0,Test
4656772,confirm,Test,1,24.0,295.0,55.5,M,3.0,770498.76,4.0,8.0,Test
4656898,confirm,Test,1,5.0,66.0,29.5,U,2.0,183651.1,6.0,9.0,Test
4657041,confirm,Test,1,10.0,127.0,53.5,F,2.0,165561.59999999998,2.0,5.0,Test
4657177,confirm,Test,1,18.0,221.0,47.5,F,3.0,34972.259999999995,2.0,5.0,Test
4657625,confirm,Test,1,5.0,69.0,29.0,U,2.0,40530.05,3.0,6.0,Test
4657797,confirm,Test,1,14.0,176.0,34.5,F,2.0,125640.51,0.0,3.0,Test
4657833,confirm,Control,1,21.0,258.0,61.5,M,2.0,104849.17,4.0,7.0,Control
4657959,confirm,Test,1,9.0,108.0,29.5,F,3.0,52895.91,3.0,6.0,Test
4658215,confirm,Test,1,5.0,67.0,33.5,M,2.0,41921.7,6.0,9.0,Test
4658564,confirm,Test,1,6.0,80.0,77.5,U,2.0,75161.88,6.0,9.0,Test
4658640,confirm,Control,1,7.0,85.0,25.0,U,2.0,33702.85,0.0,3.0,Control
4658928,confirm,Control,1,7.0,88.0,50.5,U,2.0,70213.41,0.0,3.0,Control
4658967,confirm,Control,1,11.0,136.0,36.5,F,2.0,35953.03,6.0,9.0,Control
4659108,confirm,Control,1,13.0,164.0,65.0,M,2.0,47436.61,5.0,8.0,Control
4659529,confirm,Control,1,6.0,82.0,34.5,U,2.0,56757.08,1.0,4.0,Control
4659938,confirm,Test,1,8.0,103.0,42.5,U,3.0,251195.51,6.0,9.0,Test
4659948,confirm,Test,1,15.0,191.0,46.5,F,2.0,71118.4,1.0,4.0,Test
4660014,confirm,Test,1,15.0,183.0,35.5,M,2.0,38525.54,2.0,5.0,Test
4660220,confirm,Test,1,5.0,69.0,58.5,U,2.0,47228.53999999999,6.0,9.0,Test
4660530,confirm,Control,1,6.0,82.0,37.5,U,2.0,28169.16,0.0,3.0,Control
4660576,confirm,Control,1,7.0,96.0,62.5,U,2.0,370386.01,6.0,9.0,Control
4661343,confirm,Control,1,7.0,94.0,57.5,F,2.0,30208.53,0.0,4.0,Control
4661376,confirm,Test,1,12.0,145.0,33.5,M,3.0,156012.97999999998,6.0,9.0,Test
4661885,confirm,Control,1,9.0,112.0,59.5,F,2.0,179338.2,3.0,6.0,Control
4662124,confirm,Test,1,5.0,60.0,41.5,U,2.0,53252.92,1.0,4.0,Test
4663089,confirm,Control,1,29.0,359.0,80.5,M,2.0,258033.33,3.0,6.0,Control
4663381,confirm,Test,1,7.0,92.0,59.5,U,2.0,44950.7,2.0,6.0,Test
4663522,confirm,Test,1,9.0,118.0,63.5,F,2.0,31977.26,1.0,4.0,Test
4663714,confirm,Control,1,6.0,74.0,26.0,U,2.0,43164.67,0.0,3.0,Control
4663835,confirm,Control,1,5.0,70.0,20.5,U,2.0,48713.17,2.0,5.0,Control
4663855,confirm,Control,1,6.0,78.0,23.5,U,2.0,31350.32,1.0,4.0,Control
4664236,confirm,Test,1,14.0,168.0,44.0,M,2.0,31510.19,3.0,6.0,Test
4664368,confirm,Test,1,22.0,269.0,21.5,F,2.0,174548.43,2.0,5.0,Test
4664662,confirm,Test,1,9.0,110.0,27.5,M,3.0,49694.53,6.0,9.0,Test
4665224,confirm,Test,1,6.0,83.0,55.5,U,2.0,88945.88,2.0,5.0,Test
4665270,confirm,Control,1,5.0,68.0,60.5,U,3.0,41169.53,1.0,4.0,Control
4665347,confirm,Control,1,5.0,70.0,22.5,U,2.0,38544.21,6.0,9.0,Control
4666211,confirm,Control,1,,,,,,,,,Control
4666350,confirm,Control,1,7.0,85.0,51.5,U,2.0,28425.48,0.0,3.0,Control
4666567,confirm,Control,1,11.0,142.0,61.5,M,2.0,260794.59000000003,5.0,8.0,Control
4666571,confirm,Test,1,17.0,213.0,51.5,U,2.0,34203.74,1.0,4.0,Test
4666670,confirm,Control,1,7.0,84.0,25.5,U,2.0,62420.04,6.0,9.0,Control
4666767,confirm,Control,1,10.0,131.0,37.5,F,2.0,84071.19,0.0,3.0,Control
4666945,confirm,Control,1,4.0,58.0,65.5,M,2.0,316423.26,4.0,7.0,Control
4667358,confirm,Control,1,7.0,88.0,44.0,M,2.0,68568.9,0.0,3.0,Control
4667938,confirm,Test,1,15.0,180.0,63.5,U,2.0,728324.7200000001,2.0,5.0,Test
4667991,confirm,Control,1,11.0,133.0,31.5,M,2.0,50912.28,4.0,7.0,Control
4668200,confirm,Control,1,5.0,65.0,65.5,U,2.0,125675.53,5.0,8.0,Control
4668474,confirm,Test,1,9.0,116.0,59.5,F,2.0,47269.77,1.0,4.0,Test
4668762,confirm,Test,1,5.0,60.0,18.0,U,3.0,56264.52,6.0,9.0,Test
4668860,confirm,Test,1,9.0,118.0,40.5,M,2.0,41790.72,3.0,6.0,Test
4668962,confirm,Test,1,13.0,157.0,51.5,M,2.0,65134.97,3.0,6.0,Test
4669016,confirm,Control,1,9.0,116.0,34.0,F,2.0,89552.45,5.0,8.0,Control
4669037,confirm,Test,1,5.0,67.0,31.5,U,2.0,25112.54,1.0,4.0,Test
4669241,confirm,Control,1,13.0,163.0,27.5,M,2.0,162874.36,2.0,5.0,Control
4669997,confirm,Test,1,20.0,249.0,68.5,F,2.0,68019.1,3.0,6.0,Test
4670573,confirm,Control,1,21.0,252.0,40.0,F,3.0,108611.64,0.0,3.0,Control
4670854,confirm,Control,1,12.0,154.0,66.5,U,2.0,85645.09,3.0,6.0,Control
4670945,confirm,Test,1,6.0,83.0,30.5,U,3.0,77183.82,1.0,4.0,Test
4671064,confirm,Control,1,7.0,95.0,57.0,U,2.0,44449.98,2.0,5.0,Control
4671078,confirm,Control,1,23.0,279.0,56.5,F,4.0,183095.09000000003,6.0,9.0,Control
4671118,confirm,Test,1,4.0,59.0,26.5,U,2.0,32612.18,6.0,9.0,Test
4671186,confirm,Control,1,23.0,286.0,66.5,F,2.0,76213.66,0.0,3.0,Control
4671619,confirm,Control,1,10.0,121.0,35.0,U,3.0,255898.23,6.0,9.0,Control
